annual_output,mean_daily_loss,mean_idle,mean_shortage,utilization,max_daily_pens,loss_std,loss_p95,loss_cvar95,rental_day_ratio,planned_matings,executed_matings,execution_rate,scheme,N,R,h,seed,phase,q_max,B,engine_version,recomputed
1106.4,16.627397260273973,10.372602739726029,2.084931506849315,92.60029354207435,127,7.099026609555166,27.0,29.04635761589404,0.3035616438356164,4284,4284,1.0,C,414,9,45,1001,screen,28.0,2.0,v2.2,False
1088.2,17.816438356164383,12.005479452054796,1.936986301369863,91.01027397260276,126,7.586254986488342,28.0,30.91150442477876,0.3019178082191781,4109,4109,1.0,C,414,9,45,1001,screen,28.0,4.0,v2.2,False
1168.4,15.366575342465753,8.335890410958903,2.3435616438356166,94.64970645792565,128,8.645547007388108,33.0,36.618556701030926,0.3090410958904109,3619,3619,1.0,C,414,9,45,1002,screen,21.0,0.0,v2.2,False
1128.2,15.991780821917809,10.29917808219178,1.8975342465753424,92.49853228962816,124,7.133857863884735,27.0,29.19083969465649,0.2920547945205479,3528,3528,1.0,C,414,9,45,1002,screen,21.0,2.0,v2.2,False
1051.8,19.19178082191781,14.04,1.7172602739726028,88.99755381604697,124,7.845299628932225,28.799999999999955,30.05434782608696,0.2926027397260274,3325,3325,1.0,C,414,9,45,1002,screen,21.0,4.0,v2.2,False
1168.4,15.366575342465753,8.335890410958903,2.3435616438356166,94.64970645792565,128,8.645547007388108,33.0,36.618556701030926,0.3090410958904109,4431,4431,1.0,C,414,9,45,1002,screen,28.0,0.0,v2.2,False
1103.4,16.8213698630137,10.185205479452057,2.212054794520548,92.88111545988258,126,7.86243311463415,30.0,31.933333333333334,0.3041095890410959,4354,4354,1.0,C,414,9,45,1002,screen,28.0,2.0,v2.2,False
1051.8,19.19178082191781,14.04,1.7172602739726028,88.99755381604697,124,7.845299628932225,28.799999999999955,30.05434782608696,0.2926027397260274,4060,4060,1.0,C,414,9,45,1002,screen,28.0,4.0,v2.2,False
1158.8,15.934794520547944,8.777534246575343,2.3857534246575343,94.29305283757338,129,8.401168221943363,33.0,36.06122448979592,0.3128767123287671,3612,3612,1.0,C,414,9,45,1003,screen,21.0,0.0,v2.2,False
1125.0,15.80164383561644,9.8,2.0005479452054797,93.0362035225049,126,7.038046474236724,27.0,29.474452554744527,0.2953424657534246,3500,3500,1.0,C,414,9,45,1003,screen,21.0,2.0,v2.2,False
1054.0,18.38794520547945,12.872876712328766,1.8383561643835615,90.1477495107632,123,7.448188537959811,29.0,30.40196078431373,0.2931506849315068,3346,3346,1.0,C,414,9,45,1003,screen,21.0,4.0,v2.2,False
1187.4,14.542465753424658,8.402739726027397,2.0465753424657533,94.3248532289628,125,7.6027666544943795,27.0,29.56578947368421,0.2991780821917808,4494,4494,1.0,C,414,9,45,1003,screen,28.0,0.0,v2.2,False
1125.0,15.80164383561644,9.8,2.0005479452054797,93.0362035225049,126,7.038046474236724,27.0,29.474452554744527,0.2953424657534246,4305,4305,1.0,C,414,9,45,1003,screen,28.0,2.0,v2.2,False
1061.8,18.516164383561645,12.856438356164384,1.8865753424657532,90.2054794520548,125,7.416485798258516,28.0,30.267857142857142,0.2904109589041095,4116,4116,1.0,C,414,9,45,1003,screen,28.0,4.0,v2.2,False
1165.2,15.068493150684931,8.583561643835617,2.1616438356164385,94.26614481409004,125,7.745911427044363,30.0,32.027027027027025,0.3013698630136986,3668,3668,1.0,C,414,9,45,1004,screen,21.0,0.0,v2.2,False
1095.0,16.610958904109587,10.607671232876712,2.001095890410959,92.31555772994128,126,7.376831501022135,30.0,32.41237113402062,0.307945205479452,3472,3472,1.0,C,414,9,45,1004,screen,21.0,2.0,v2.2,False
1054.4,17.993972602739728,12.766575342465751,1.7424657534246577,90.15704500978474,124,7.804243310569242,28.0,30.09917355371901,0.2827397260273973,3423,3423,1.0,C,414,9,45,1004,screen,21.0,4.0,v2.2,False
1167.4,14.810958904109588,8.178082191780822,2.210958904109589,94.67221135029357,126,7.829311939794763,30.0,32.45454545454545,0.3117808219178082,4417,4417,1.0,C,414,9,45,1004,screen,28.0,0.0,v2.2,False
1106.2,17.166027397260272,11.06904109589041,2.032328767123288,91.93150684931508,126,7.507915913878032,29.799999999999955,32.380434782608695,0.3046575342465753,4179,4179,1.0,C,414,9,45,1004,screen,28.0,2.0,v2.2,False
1061.2,17.877260273972603,12.538082191780822,1.7797260273972604,90.39432485322897,124,7.82660590764897,29.0,30.829787234042552,0.2865753424657534,4123,4123,1.0,C,414,9,45,1004,screen,28.0,4.0,v2.2,False
1148.6,16.7572602739726,9.19068493150685,2.5221917808219176,94.045988258317,128,8.83081310150123,33.0,35.895833333333336,0.3117808219178082,3584,3584,1.0,C,414,9,45,1005,screen,21.0,0.0,v2.2,False
1140.2,15.31780821917808,9.381917808219178,1.9786301369863013,93.3899217221135,125,7.056075180144347,27.0,29.360294117647054,0.3013698630136986,3528,3528,1.0,C,414,9,45,1005,screen,21.0,2.0,v2.2,False
1083.8,17.88328767123288,11.947397260273972,1.9786301369863013,91.09931506849314,126,7.573837567645709,29.0,31.363636363636363,0.3046575342465753,3367,3367,1.0,C,414,9,45,1005,screen,21.0,4.0,v2.2,False
1188.0,15.59890410958904,8.629041095890411,2.3232876712328765,94.36986301369863,127,8.400553377247228,33.0,36.189473684210526,0.3106849315068493,4410,4410,1.0,C,414,9,45,1005,screen,28.0,0.0,v2.2,False
1140.2,15.31780821917808,9.381917808219178,1.9786301369863013,93.3899217221135,125,7.056075180144347,27.0,29.360294117647054,0.3013698630136986,4312,4312,1.0,C,414,9,45,1005,screen,28.0,2.0,v2.2,False
1055.8,17.394520547945206,12.578082191780824,1.6054794520547946,90.20303326810176,124,7.204482994795833,27.0,28.534246575342465,0.2816438356164383,4256,4256,1.0,C,414,9,45,1005,screen,28.0,4.0,v2.2,False
1198.8,14.297534246575342,7.666301369863014,2.210410958904109,95.12866927592955,126,8.712558958750822,33.0,35.11764705882353,0.303013698630137,3668,3668,1.0,C,414,9,45,1006,screen,21.0,0.0,v2.2,False
1148.0,17.53041095890411,10.976438356164383,2.1846575342465755,92.15019569471625,125,7.916039755594999,30.0,32.34513274336283,0.2980821917808219,3500,3500,1.0,C,414,9,45,1006,screen,21.0,2.0,v2.2,False
1087.6,16.883835616438358,12.782465753424658,1.367123287671233,89.80772994129158,123,7.478601533309276,27.0,28.694444444444443,0.290958904109589,3339,3339,1.0,C,414,9,45,1006,screen,21.0,4.0,v2.2,False
1208.2,14.746301369863014,7.638356164383562,2.3693150684931505,95.29549902152642,128,9.216854363063131,33.0,35.80434782608695,0.3019178082191781,4508,4508,1.0,C,414,9,45,1006,screen,28.0,0.0,v2.2,False
1165.8,15.616438356164384,10.254246575342464,1.7873972602739725,92.440313111546,124,6.850274791569987,27.0,29.20212765957447,0.2832876712328767,4445,4445,1.0,C,414,9,45,1006,screen,28.0,2.0,v2.2,False
1083.2,17.164383561643834,12.224657534246576,1.6465753424657534,90.55528375733856,124,7.119156765695935,27.0,28.52127659574468,0.2898630136986301,4158,4158,1.0,C,414,9,45,1006,screen,28.0,4.0,v2.2,False
1217.0,13.65972602739726,7.628493150684932,2.0104109589041097,94.98385518590996,126,7.52902606434122,27.0,29.59701492537313,0.2926027397260274,3752,3752,1.0,C,414,9,45,1007,screen,21.0,0.0,v2.2,False
1147.2,15.233972602739726,9.77972602739726,1.8180821917808216,92.89138943248533,126,6.924447128582157,27.0,30.34020618556701,0.2980821917808219,3528,3528,1.0,C,414,9,45,1007,screen,21.0,2.0,v2.2,False
1056.6,18.88,12.787945205479453,2.0306849315068494,90.39530332681018,125,7.688662192851854,30.0,32.30612244897959,0.2964383561643836,3416,3416,1.0,C,414,9,45,1007,screen,21.0,4.0,v2.2,False
1203.0,14.017534246575345,7.987945205479452,2.00986301369863,94.6624266144814,125,8.001899408017136,30.0,32.69387755102041,0.2915068493150685,4592,4592,1.0,C,414,9,45,1007,screen,28.0,0.0,v2.2,False
1114.6,16.488767123287673,10.86191780821918,1.8756164383561644,91.97651663405088,125,6.883667571561008,27.0,28.516949152542374,0.2975342465753424,4291,4291,1.0,C,414,9,45,1007,screen,28.0,2.0,v2.2,False
1083.0,17.607123287671232,11.8586301369863,1.916164383561644,91.12279843444227,125,7.564246296754995,29.799999999999955,31.47826086956522,0.2947945205479452,4235,4235,1.0,C,414,9,45,1007,screen,28.0,4.0,v2.2,False
1228.6,13.374246575342466,7.083287671232877,2.096986301369863,95.54794520547944,126,7.8981103943291,30.0,32.07216494845361,0.2953424657534246,3703,3703,1.0,C,414,9,45,1008,screen,21.0,0.0,v2.2,False
1155.4,14.858082191780822,10.141917808219178,1.572054794520548,92.34833659491191,126,6.459906852214933,24.0,26.83333333333333,0.2821917808219178,3521,3521,1.0,C,414,9,45,1008,screen,21.0,2.0,v2.2,False
1079.0,17.93260273972603,12.412602739726028,1.84,90.56017612524462,125,7.744930081096087,29.0,31.04854368932039,0.2843835616438356,3332,3332,1.0,C,414,9,45,1008,screen,21.0,4.0,v2.2,False
1201.8,13.70191780821918,7.608219178082192,2.0312328767123287,95.02054794520548,125,7.711912751949376,27.0,29.055944055944057,0.2991780821917808,4536,4536,1.0,C,414,9,45,1008,screen,28.0,0.0,v2.2,False
1160.4,15.04109589041096,9.935342465753426,1.7019178082191782,92.64872798434442,126,6.696257702584213,25.799999999999955,29.47826086956522,0.2843835616438356,4326,4326,1.0,C,414,9,45,1008,screen,28.0,2.0,v2.2,False
1108.6,17.39013698630137,11.717260273972602,1.890958904109589,91.22651663405088,128,7.574130083862905,27.799999999999955,32.22826086956522,0.2920547945205479,4088,4088,1.0,C,414,9,45,1008,screen,28.0,4.0,v2.2,False
1191.6,15.016986301369863,8.193424657534246,2.274520547945205,94.71526418786694,127,8.3967044438818,33.0,35.86607142857143,0.3041095890410959,3696,3696,1.0,C,414,9,45,1009,screen,21.0,0.0,v2.2,False
1074.0,17.51890410958904,12.092602739726027,1.8087671232876712,90.81800391389432,125,7.604087579793699,28.0,30.016528925619838,0.2920547945205479,3444,3444,1.0,C,414,9,45,1009,screen,21.0,2.0,v2.2,False
1060.6,18.047671232876716,13.066849315068492,1.6602739726027398,89.81555772994129,124,7.593093750169984,28.0,29.454545454545453,0.2936986301369863,3374,3374,1.0,C,414,9,45,1009,screen,21.0,4.0,v2.2,False
1204.6,14.573150684931507,8.03890410958904,2.1780821917808217,94.76712328767124,127,8.345883675986205,33.0,35.92035398230089,0.2997260273972603,4585,4585,1.0,C,414,9,45,1009,screen,28.0,0.0,v2.2,False
1070.2,17.70191780821918,11.877808219178082,1.9413698630136984,91.12818003913894,125,7.5683234171321585,28.0,30.016,0.2958904109589041,4186,4186,1.0,C,414,9,45,1009,screen,28.0,2.0,v2.2,False
1081.0,17.763287671232877,12.504657534246576,1.7528767123287672,90.40019569471625,123,7.250746342179219,27.0,28.059405940594058,0.290958904109589,4109,4109,1.0,C,414,9,45,1009,screen,28.0,4.0,v2.2,False
1078.8,24.544657534246575,12.546301369863015,3.9994520547945207,92.3688845401174,132,11.930826999866564,48.0,52.10679611650485,0.36547945205479454,3500,3500,1.0,C,426,9,35,1000,screen,21.0,0.0,v2.2.1,True
1073.8,24.627945205479453,13.783561643835617,3.614794520547945,90.92074363992172,132,11.279988655842844,45.0,49.19047619047619,0.3506849315068493,3458,3458,1.0,C,426,9,35,1000,screen,21.0,2.0,v2.2.1,True
1052.2,26.14246575342466,15.04,3.700821917808219,89.87573385518591,135,12.023664506759689,48.0,53.256637168141594,0.3495890410958904,3395,3395,1.0,C,426,9,35,1000,screen,21.0,4.0,v2.2.1,True
1093.8,24.75123287671233,12.456986301369863,4.098082191780822,92.53669275929549,135,12.782832248308361,51.0,54.75,0.35835616438356166,4326,4326,1.0,C,426,9,35,1000,screen,28.0,0.0,v2.2.1,True
1073.8,24.627945205479453,13.783561643835617,3.614794520547945,90.92074363992172,132,11.279988655842844,45.0,49.19047619047619,0.3506849315068493,4242,4242,1.0,C,426,9,35,1000,screen,28.0,2.0,v2.2.1,True
1052.2,26.14246575342466,15.04,3.700821917808219,89.87573385518591,135,12.023664506759689,48.0,53.256637168141594,0.3495890410958904,4172,4172,1.0,C,426,9,35,1000,screen,28.0,4.0,v2.2.1,True
1121.6,23.97205479452055,11.810958904109588,4.053698630136986,93.07387475538161,134,13.193723063884189,51.0,55.7027027027027,0.3506849315068493,3563,3563,1.0,C,426,9,35,1001,screen,21.0,0.0,v2.2.1,True
1066.2,24.733150684931505,14.043287671232877,3.5632876712328767,90.64285714285714,133,11.68949155992613,48.0,51.5,0.3506849315068493,3381,3381,1.0,C,426,9,35,1001,screen,21.0,2.0,v2.2.1,True
1036.6,24.041095890410958,14.661369863013698,3.1265753424657534,89.70107632093934,132,10.429533749739834,42.0,45.79838709677419,0.34136986301369865,3297,3297,1.0,C,426,9,35,1001,screen,21.0,4.0,v2.2.1,True
1130.8,23.34849315068493,11.313972602739726,4.011506849315069,93.47994129158513,134,12.86664816740112,50.399999999999864,54.84782608695652,0.35342465753424657,4368,4368,1.0,C,426,9,35,1001,screen,28.0,0.0,v2.2.1,True
1070.0,24.012602739726027,13.215890410958904,3.598904109589041,91.41340508806263,133,11.598470249843539,48.0,51.3125,0.3512328767123288,4249,4249,1.0,C,426,9,35,1001,screen,28.0,2.0,v2.2.1,True
1036.6,24.041095890410958,14.661369863013698,3.1265753424657534,89.70107632093934,132,10.429533749739834,42.0,45.79838709677419,0.34136986301369865,4095,4095,1.0,C,426,9,35,1001,screen,28.0,4.0,v2.2.1,True
1110.4,24.81041095890411,12.623013698630137,4.062465753424657,92.35665362035225,134,12.94879427326957,51.0,54.80769230769231,0.3528767123287671,3493,3493,1.0,C,426,9,35,1002,screen,21.0,0.0,v2.2.1,True
1072.8,22.85972602739726,12.587397260273972,3.424109589041096,91.81849315068493,133,10.798901672724805,45.0,49.29032258064516,0.34849315068493153,3493,3493,1.0,C,426,9,35,1002,screen,21.0,2.0,v2.2.1,True
1046.2,24.648767123287673,14.917260273972603,3.243835616438356,89.57729941291586,132,10.592581081710101,42.0,46.5,0.3336986301369863,3409,3409,1.0,C,426,9,35,1002,screen,21.0,4.0,v2.2.1,True
1110.4,24.81041095890411,12.623013698630137,4.062465753424657,92.35665362035225,134,12.94879427326957,51.0,54.80769230769231,0.3528767123287671,4312,4312,1.0,C,426,9,35,1002,screen,28.0,0.0,v2.2.1,True
1077.4,22.83342465753425,12.593972602739726,3.413150684931507,91.80283757338552,133,11.010644797033057,45.0,49.32,0.3473972602739726,4291,4291,1.0,C,426,9,35,1002,screen,28.0,2.0,v2.2.1,True
1046.2,24.648767123287673,14.917260273972603,3.243835616438356,89.57729941291586,132,10.592581081710101,42.0,46.5,0.3336986301369863,4193,4193,1.0,C,426,9,35,1002,screen,28.0,4.0,v2.2.1,True
1106.4,25.350684931506848,12.584657534246576,4.255342465753425,92.56311154598826,134,13.311129297769119,51.0,54.90845070422535,0.36219178082191783,3493,3493,1.0,C,426,9,35,1003,screen,21.0,0.0,v2.2.1,True
1085.0,25.313424657534245,13.862465753424658,3.816986301369863,91.03082191780823,134,11.929680687368437,48.0,52.61344537815126,0.34849315068493153,3451,3451,1.0,C,426,9,35,1003,screen,21.0,2.0,v2.2.1,True
1053.6,23.943013698630136,14.7013698630137,3.0805479452054794,89.62426614481409,133,10.91293478024607,42.0,47.8421052631579,0.3320547945205479,3374,3374,1.0,C,426,9,35,1003,screen,21.0,4.0,v2.2.1,True
1106.4,25.287123287671232,12.521095890410958,4.255342465753425,92.61986301369863,134,13.338243628401875,51.0,54.90845070422535,0.36219178082191783,4228,4228,1.0,C,426,9,35,1003,screen,28.0,0.0,v2.2.1,True
1083.8,24.763287671232877,13.526027397260274,3.745753424657534,91.26761252446184,134,11.749574000162388,48.0,52.916666666666664,0.35506849315068495,4235,4235,1.0,C,426,9,35,1003,screen,28.0,2.0,v2.2.1,True
1053.6,23.943013698630136,14.7013698630137,3.0805479452054794,89.62426614481409,133,10.91293478024607,42.0,47.8421052631579,0.3320547945205479,4172,4172,1.0,C,426,9,35,1003,screen,28.0,4.0,v2.2.1,True
1096.0,22.89917808219178,12.046575342465754,3.6175342465753424,92.47407045009784,132,11.544333138538336,45.0,49.721311475409834,0.3512328767123288,3542,3542,1.0,C,426,9,35,1004,screen,21.0,0.0,v2.2.1,True
1045.2,24.179178082191783,13.727671232876713,3.4838356164383564,90.85371819960861,131,10.77089993957289,45.0,48.17142857142857,0.36,3423,3423,1.0,C,426,9,35,1004,screen,21.0,2.0,v2.2.1,True
1042.2,24.80821917808219,14.92054794520548,3.2958904109589042,89.62084148727983,132,10.873799508056432,45.0,48.63,0.33863013698630134,3353,3353,1.0,C,426,9,35,1004,screen,21.0,4.0,v2.2.1,True
1096.0,22.89917808219178,12.046575342465754,3.6175342465753424,92.47407045009784,132,11.544333138538336,45.0,49.721311475409834,0.3512328767123288,4333,4333,1.0,C,426,9,35,1004,screen,28.0,0.0,v2.2.1,True
1061.0,25.173698630136986,13.656986301369862,3.8389041095890413,91.23385518590999,134,12.199500671364286,48.0,53.351351351351354,0.35726027397260274,4200,4200,1.0,C,426,9,35,1004,screen,28.0,2.0,v2.2.1,True
1049.0,24.584109589041095,14.573150684931507,3.336986301369863,89.96771037181996,132,10.800202523535713,45.0,48.63461538461539,0.33972602739726027,4179,4179,1.0,C,426,9,35,1004,screen,28.0,4.0,v2.2.1,True
1094.4,24.09041095890411,11.98027397260274,4.036712328767123,92.90753424657534,135,12.308490913595186,48.0,52.23809523809524,0.3643835616438356,3570,3570,1.0,C,426,9,35,1005,screen,21.0,0.0,v2.2.1,True
1082.2,25.36054794520548,13.912876712328767,3.8158904109589042,90.98483365949119,133,11.553478805390565,48.0,51.932038834951456,0.36054794520547945,3451,3451,1.0,C,426,9,35,1005,screen,21.0,2.0,v2.2.1,True
1056.4,25.304109589041097,14.655342465753424,3.5495890410958904,90.08414872798434,134,11.217942120842848,45.0,50.01639344262295,0.3463013698630137,3374,3374,1.0,C,426,9,35,1005,screen,21.0,4.0,v2.2.1,True
1094.4,24.045479452054796,11.913972602739726,4.043835616438356,92.97309197651663,135,12.309808019133214,48.0,52.23809523809524,0.3649315068493151,4396,4396,1.0,C,426,9,35,1005,screen,28.0,0.0,v2.2.1,True
1070.2,24.60876712328767,13.065753424657535,3.847671232876712,91.76956947162427,133,11.702982163383075,48.0,51.81,0.3567123287671233,4249,4249,1.0,C,426,9,35,1005,screen,28.0,2.0,v2.2.1,True
1050.4,24.38739726027397,15.147397260273973,3.08,89.22553816046967,131,10.21252000086583,42.0,45.37894736842105,0.3402739726027397,4207,4207,1.0,C,426,9,35,1005,screen,28.0,4.0,v2.2.1,True
1101.2,23.264657534246574,12.048767123287671,3.7386301369863015,92.58023483365949,132,12.208423232056862,48.0,52.35245901639344,0.3528767123287671,3570,3570,1.0,C,426,9,35,1006,screen,21.0,0.0,v2.2.1,True
1069.0,23.98246575342466,13.374794520547946,3.535890410958904,91.21526418786694,132,10.942469144490664,45.0,48.47663551401869,0.3495890410958904,3437,3437,1.0,C,426,9,35,1006,screen,21.0,2.0,v2.2.1,True
1039.0,25.64164383561644,15.367671232876713,3.4246575342465753,89.33659491193737,131,11.32188619203734,45.0,49.41463414634146,0.3441095890410959,3374,3374,1.0,C,426,9,35,1006,screen,21.0,4.0,v2.2.1,True
1102.2,23.76876712328767,12.066301369863014,3.9008219178082193,92.70939334637964,135,12.354513428005903,51.0,54.92783505154639,0.3578082191780822,4326,4326,1.0,C,426,9,35,1006,screen,28.0,0.0,v2.2.1,True
1079.6,23.512328767123286,13.233424657534247,3.4263013698630136,91.24363992172212,133,11.541875812027868,45.0,50.52100840336134,0.34684931506849315,4263,4263,1.0,C,426,9,35,1006,screen,28.0,2.0,v2.2.1,True
1039.0,25.64164383561644,15.367671232876713,3.4246575342465753,89.33659491193737,131,11.32188619203734,45.0,49.41463414634146,0.3441095890410959,4158,4158,1.0,C,426,9,35,1006,screen,28.0,4.0,v2.2.1,True
1103.4,24.404931506849316,12.383561643835616,4.007123287671233,92.52103718199608,133,12.300641734089153,48.0,52.346456692913385,0.3556164383561644,3584,3584,1.0,C,426,9,35,1007,screen,21.0,0.0,v2.2.1,True
1084.6,24.72931506849315,13.755068493150684,3.6580821917808217,90.98483365949119,133,11.44361371075041,45.0,50.59322033898305,0.3528767123287671,3500,3500,1.0,C,426,9,35,1007,screen,21.0,2.0,v2.2.1,True
1060.0,25.595068493150684,15.293150684931506,3.433972602739726,89.41144814090019,134,11.279098712759373,45.0,50.621848739495796,0.3463013698630137,3409,3409,1.0,C,426,9,35,1007,screen,21.0,4.0,v2.2.1,True
1103.4,24.20054794520548,12.157808219178083,4.014246575342466,92.72896281800392,133,12.377792956400638,48.0,52.346456692913385,0.3589041095890411,4396,4396,1.0,C,426,9,35,1007,screen,28.0,0.0,v2.2.1,True
1084.6,24.72931506849315,13.755068493150684,3.6580821917808217,90.98483365949119,133,11.44361371075041,45.0,50.59322033898305,0.3528767123287671,4298,4298,1.0,C,426,9,35,1007,screen,28.0,2.0,v2.2.1,True
1062.4,24.69095890410959,14.645479452054795,3.3484931506849316,89.91340508806262,134,11.254134250634944,45.0,51.10909090909091,0.34465753424657536,4284,4284,1.0,C,426,9,35,1007,screen,28.0,4.0,v2.2.1,True
1089.8,25.351232876712327,12.384657534246575,4.3221917808219175,92.80136986301369,135,13.172394789821572,51.0,54.69827586206897,0.36164383561643837,3556,3556,1.0,C,426,9,35,1008,screen,21.0,0.0,v2.2.1,True
1068.0,26.15945205479452,14.04931506849315,4.036712328767123,91.06017612524461,134,12.389524956468664,51.0,54.89423076923077,0.3561643835616438,3458,3458,1.0,C,426,9,35,1008,screen,21.0,2.0,v2.2.1,True
1036.6,24.87835616438356,14.752328767123288,3.3753424657534246,89.84197651663405,132,10.996385846371885,45.0,48.88235294117647,0.3441095890410959,3360,3360,1.0,C,426,9,35,1008,screen,21.0,4.0,v2.2.1,True
1089.8,25.351232876712327,12.384657534246575,4.3221917808219175,92.80136986301369,135,13.172394789821572,51.0,54.69827586206897,0.36164383561643837,4340,4340,1.0,C,426,9,35,1008,screen,28.0,0.0,v2.2.1,True
1067.6,23.66082191780822,13.053150684931508,3.535890410958904,91.50244618395304,133,11.519364150011578,45.0,51.10619469026549,0.3545205479452055,4214,4214,1.0,C,426,9,35,1008,screen,28.0,2.0,v2.2.1,True
1056.6,23.94027397260274,14.128219178082192,3.270684931506849,90.30577299412916,132,10.833784315756727,42.0,47.52892561983471,0.34849315068493153,4193,4193,1.0,C,426,9,35,1008,screen,28.0,4.0,v2.2.1,True
1075.8,24.91780821917808,13.016438356164384,3.967123287671233,91.92025440313112,135,12.556575285991055,51.0,55.48571428571429,0.35506849315068495,3500,3500,1.0,C,426,9,35,1009,screen,21.0,0.0,v2.2.1,True
1095.8,23.545753424657534,12.737534246575342,3.6027397260273974,91.84393346379647,133,11.971467119530164,48.0,53.34905660377358,0.34684931506849315,3486,3486,1.0,C,426,9,35,1009,screen,21.0,2.0,v2.2.1,True
1046.4,23.95671232876712,15.104657534246575,2.9506849315068493,89.1482387475538,131,10.458501438695064,42.0,46.32258064516129,0.33534246575342463,3325,3325,1.0,C,426,9,35,1009,screen,21.0,4.0,v2.2.1,True
1099.0,24.223561643835616,12.313972602739726,3.96986301369863,92.54990215264188,134,12.751693791202038,51.0,55.90625,0.35342465753424657,4340,4340,1.0,C,426,9,35,1009,screen,28.0,0.0,v2.2.1,True
1090.2,23.666301369863014,12.75123287671233,3.638356164383562,91.86350293542074,133,11.867871302899967,48.0,52.626168224299064,0.3545205479452055,4270,4270,1.0,C,426,9,35,1009,screen,28.0,2.0,v2.2.1,True
1046.4,23.95671232876712,15.104657534246575,2.9506849315068493,89.1482387475538,131,10.458501438695064,42.0,46.32258064516129,0.33534246575342463,4074,4074,1.0,C,426,9,35,1009,screen,28.0,4.0,v2.2.1,True
1102.8,20.24986301369863,10.891506849315068,3.1194520547945204,93.06066536203524,130,9.81735792882768,39.0,42.09183673469388,0.3463013698630137,3556,3556,1.0,C,426,9,40,1000,screen,21.0,0.0,v2.2,False
1064.6,21.787945205479453,13.269589041095893,2.839452054794521,90.68737769080236,130,9.364773217183458,36.0,40.4,0.3304109589041096,3486,3486,1.0,C,426,9,40,1000,screen,21.0,2.0,v2.2,False
1035.8,23.07397260273973,14.711780821917808,2.7873972602739725,89.353228962818,129,9.76126805294486,39.0,41.903225806451616,0.3315068493150685,3353,3353,1.0,C,426,9,40,1000,screen,21.0,4.0,v2.2,False
1102.8,20.24986301369863,10.891506849315068,3.1194520547945204,93.06066536203524,130,9.81735792882768,39.0,42.09183673469388,0.3463013698630137,4361,4361,1.0,C,426,9,40,1000,screen,28.0,0.0,v2.2,False
1057.2,22.42684931506849,13.405479452054797,3.007123287671233,90.71575342465754,130,9.96920929573734,39.0,43.96363636363636,0.3353424657534246,4263,4263,1.0,C,426,9,40,1000,screen,28.0,2.0,v2.2,False
1035.8,23.07397260273973,14.711780821917808,2.7873972602739725,89.353228962818,129,9.76126805294486,39.0,41.903225806451616,0.3315068493150685,4137,4137,1.0,C,426,9,40,1000,screen,28.0,4.0,v2.2,False
1082.2,22.334246575342465,11.552328767123289,3.593972602739726,92.89432485322897,131,11.175045370336514,42.0,45.47368421052632,0.3506849315068493,3514,3514,1.0,C,426,9,40,1001,screen,21.0,0.0,v2.2,False
1067.2,21.94958904109589,12.844383561643836,3.035068493150685,91.2416829745597,131,9.49911590391549,36.0,40.457142857142856,0.3380821917808219,3402,3402,1.0,C,426,9,40,1001,screen,21.0,2.0,v2.2,False
1053.0,22.472328767123287,14.345205479452057,2.7090410958904108,89.6105675146771,129,9.862287859400448,37.0,43.193548387096776,0.3243835616438356,3325,3325,1.0,C,426,9,40,1001,screen,21.0,4.0,v2.2,False
1076.6,21.493698630136983,11.382465753424658,3.3704109589041096,92.84637964774952,129,10.2795406989561,42.0,44.5,0.3506849315068493,4298,4298,1.0,C,426,9,40,1001,screen,28.0,0.0,v2.2,False
1059.2,22.75780821917808,13.351780821917808,3.135342465753425,90.87818003913894,131,10.019524558902262,39.0,42.73880597014925,0.3391780821917808,4221,4221,1.0,C,426,9,40,1001,screen,28.0,2.0,v2.2,False
1055.0,22.595616438356164,14.387945205479452,2.735890410958904,89.5963796477495,129,9.715175237568255,36.0,41.45,0.32,4165,4165,1.0,C,426,9,40,1001,screen,28.0,4.0,v2.2,False
1089.8,20.886575342465758,10.847671232876712,3.346301369863013,93.30234833659492,129,10.155898842671265,39.0,42.7258064516129,0.3495890410958904,3507,3507,1.0,C,426,9,40,1002,screen,21.0,0.0,v2.2,False
1059.4,22.537534246575344,13.271232876712329,3.0887671232876714,90.90851272015657,131,9.830350394206054,39.0,43.47457627118644,0.336986301369863,3437,3437,1.0,C,426,9,40,1002,screen,21.0,2.0,v2.2,False
1049.2,21.844383561643838,13.995068493150685,2.616438356164384,89.84050880626224,130,9.083850528436454,34.0,39.305263157894736,0.3243835616438356,3402,3402,1.0,C,426,9,40,1002,screen,21.0,4.0,v2.2,False
1099.0,21.092054794520543,11.173150684931509,3.306301369863013,92.97602739726028,130,10.355112909775,41.39999999999986,45.22826086956522,0.3473972602739726,4361,4361,1.0,C,426,9,40,1002,screen,28.0,0.0,v2.2,False
1073.4,22.255890410958905,12.846575342465751,3.1364383561643834,91.33023483365947,131,9.88540422312868,39.0,43.80582524271845,0.3391780821917808,4242,4242,1.0,C,426,9,40,1002,screen,28.0,2.0,v2.2,False
1029.2,23.076712328767123,15.026849315068493,2.683287671232877,88.97896281800392,130,9.42849533451713,36.0,38.910714285714285,0.3342465753424657,4053,4053,1.0,C,426,9,40,1002,screen,28.0,4.0,v2.2,False
