day,pens_total,empty,shortage,daily_loss,lambs_sold_today,cumulative_sold,n_avail,n_mate,n_pend,n_preg,n_nurs,n_rest,mate_pens,pending_pens,preg_pens,nurs_pens,rest_pens,fatt_pens,ram_pens,active_batches
840,108,4,0,4.0,0,1570,20,84,0,186,84,4,6,0,24,16,1,58,1,2
841,109,3,0,3.0,1,1571,20,84,0,185,82,7,6,0,24,16,1,59,1,0
842,107,5,0,5.0,2,1573,20,84,0,182,83,9,6,0,23,16,1,58,1,0
843,108,4,0,4.0,0,1573,20,84,0,179,83,12,6,0,23,16,1,59,1,0
844,110,2,0,2.0,0,1573,20,84,0,179,82,13,6,0,23,16,2,60,1,0
845,110,2,0,2.0,5,1578,20,84,0,179,80,15,6,0,23,16,2,60,1,0
846,111,1,0,1.0,0,1578,20,56,28,179,79,16,4,4,23,15,2,60,1,0
847,112,0,0,0.0,5,1583,6,70,28,173,84,17,5,4,22,17,2,60,1,2
848,113,0,1,3.0,0,1583,6,70,28,170,84,20,5,4,22,17,2,61,1,0
849,112,0,0,0.0,2,1585,6,70,28,168,81,25,5,4,21,16,2,62,1,0
850,111,1,0,1.0,2,1587,6,70,28,164,84,26,5,4,21,17,2,60,1,0
851,111,1,0,1.0,0,1587,6,70,28,162,84,28,5,4,21,16,3,60,1,0
852,113,0,1,3.0,6,1593,6,70,28,159,86,29,5,4,20,17,4,61,1,0
853,114,0,2,6.0,9,1602,6,42,56,155,87,32,3,7,20,17,4,60,2,0
854,115,0,3,9.0,3,1605,7,42,56,155,83,35,3,7,20,16,4,62,2,2
855,114,0,2,6.0,8,1613,8,42,56,152,85,35,3,7,19,17,4,61,2,0
856,115,0,3,9.0,0,1613,8,42,56,147,88,37,3,7,19,17,5,61,2,0
857,115,0,3,9.0,2,1615,8,42,56,145,89,38,3,7,19,17,5,61,2,0
858,114,0,2,6.0,4,1619,10,42,56,143,90,37,3,7,18,17,5,61,2,0
859,113,0,1,3.0,6,1625,13,42,56,141,88,38,3,7,18,17,5,60,2,0
860,117,0,5,15.0,8,1633,15,14,84,141,87,37,1,11,18,17,5,61,2,0
861,116,0,4,12.0,4,1637,18,14,84,137,90,35,1,11,18,17,5,60,2,1
862,116,0,4,12.0,2,1639,19,14,84,135,91,35,1,11,17,17,5,61,2,0
863,116,0,4,12.0,7,1646,21,14,84,134,88,37,1,11,17,18,5,60,2,0
864,115,0,3,9.0,8,1654,22,14,84,133,86,39,1,11,17,17,4,61,2,0
865,116,0,4,12.0,0,1654,23,14,84,132,85,40,1,11,17,17,5,61,2,0
866,116,0,4,12.0,4,1658,26,14,84,129,87,38,1,11,17,17,5,61,2,0
867,115,0,3,9.0,6,1664,31,0,98,128,86,35,0,13,16,16,5,60,2,0
868,117,0,5,15.0,2,1666,32,0,98,127,86,35,0,13,16,17,5,61,2,0
869,116,0,4,12.0,3,1669,34,0,98,122,90,34,0,13,16,17,5,60,2,0
870,117,0,5,15.0,9,1678,35,0,98,121,87,37,0,13,16,17,5,61,2,0
871,117,0,5,15.0,9,1687,38,0,98,114,93,35,0,13,15,19,5,60,2,0
872,115,0,3,9.0,6,1693,42,0,98,112,92,34,0,13,14,18,4,61,2,0
873,117,0,5,15.0,8,1701,43,0,98,108,96,33,0,13,14,19,5,60,2,0
874,117,0,5,15.0,5,1706,45,0,98,107,92,36,0,13,14,19,5,60,2,0
875,115,0,3,9.0,0,1706,46,0,98,105,92,37,0,13,14,18,4,60,2,0
876,115,0,3,9.0,4,1710,47,0,70,122,98,41,0,9,16,19,6,59,2,0
877,114,0,2,6.0,11,1721,51,0,70,119,99,39,0,9,15,19,6,59,2,0
878,115,0,3,9.0,2,1723,52,0,70,117,99,40,0,9,15,19,6,60,2,0
879,115,0,3,9.0,6,1729,53,0,70,115,100,40,0,9,15,20,6,59,2,0
880,114,0,2,6.0,16,1745,54,0,70,112,103,39,0,9,14,20,6,59,2,0
881,113,0,1,3.0,10,1755,58,0,70,111,104,35,0,9,14,20,5,58,2,0
882,110,2,0,2.0,6,1761,33,28,70,107,108,32,2,9,14,21,4,55,2,0
883,110,2,0,2.0,2,1763,35,28,42,133,107,33,2,6,17,20,4,56,2,0
884,111,1,0,1.0,11,1774,36,28,42,132,106,34,2,6,17,20,5,56,2,0
885,111,1,0,1.0,3,1777,38,28,42,127,108,35,2,6,16,20,5,57,2,0
886,112,0,0,0.0,4,1781,39,28,42,124,110,35,2,6,16,21,5,57,2,0
887,112,0,0,0.0,2,1783,40,28,42,121,110,37,2,6,16,20,5,58,2,0
888,114,0,2,6.0,7,1790,44,28,42,115,113,36,2,6,15,22,5,58,2,0
889,112,0,0,0.0,5,1795,45,28,42,112,116,35,2,6,14,22,4,58,2,1
890,109,3,0,3.0,7,1802,48,28,14,131,117,40,2,2,17,23,4,55,2,0
891,109,3,0,3.0,2,1804,48,28,14,128,120,40,2,2,16,23,4,56,2,0
892,109,3,0,3.0,2,1806,53,28,14,126,116,41,2,2,16,22,5,56,2,0
893,110,2,0,2.0,7,1813,55,28,14,124,115,42,2,2,16,21,6,57,2,0
894,111,1,0,1.0,4,1817,60,28,14,122,115,39,2,2,16,22,5,57,2,0
895,111,1,0,1.0,2,1819,62,28,14,119,114,41,2,2,15,22,5,58,2,0
896,110,2,0,2.0,7,1826,36,56,14,117,114,41,4,2,15,22,5,58,1,1
897,110,2,0,2.0,7,1833,37,56,0,125,115,45,4,0,16,22,5,59,1,0
898,107,5,0,5.0,3,1836,37,56,0,123,113,49,4,0,16,22,5,56,1,0
899,109,3,0,3.0,6,1842,37,56,0,121,115,49,4,0,16,23,5,57,1,0
900,107,5,0,5.0,2,1844,37,56,0,119,114,52,4,0,15,21,6,57,1,0
901,106,6,0,6.0,5,1849,40,56,0,117,111,54,4,0,15,20,5,58,1,0
902,113,0,1,3.0,10,1859,42,28,28,115,111,54,2,4,15,22,6,59,2,0
903,113,0,1,3.0,9,1868,31,42,28,113,111,53,3,4,15,22,6,58,2,1
904,112,0,0,0.0,2,1870,32,42,28,112,110,54,3,4,14,22,6,58,2,0
905,111,1,0,1.0,20,1890,35,42,28,108,114,51,3,4,14,22,6,57,2,0
906,107,5,0,5.0,10,1900,38,42,28,108,110,52,3,4,14,21,5,55,2,0
907,109,3,0,3.0,2,1902,38,42,28,105,111,54,3,4,14,22,5,56,2,0
908,109,3,0,3.0,12,1914,46,42,28,105,110,47,3,4,14,21,6,55,2,0
909,108,4,0,4.0,0,1914,46,42,28,104,110,48,3,4,13,20,6,56,2,0
910,108,4,0,4.0,8,1922,24,70,28,104,109,43,5,4,13,21,6,56,1,2
911,106,6,0,6.0,10,1932,27,70,28,102,108,43,5,4,13,21,5,55,1,0
912,107,5,0,5.0,0,1932,29,70,28,100,109,42,5,4,13,21,5,55,1,0
913,108,4,0,4.0,7,1939,33,70,28,97,111,39,5,4,13,22,5,55,1,0
914,105,7,0,7.0,2,1941,35,70,28,93,110,42,5,4,12,21,5,54,1,0
915,105,7,0,7.0,9,1950,40,70,28,91,111,38,5,4,12,22,4,54,1,0
916,106,6,0,6.0,4,1954,44,42,56,88,107,41,3,7,11,20,4,55,2,0
917,105,7,0,7.0,2,1956,16,70,56,84,109,43,5,7,11,19,4,56,1,2
918,108,4,0,4.0,4,1960,19,70,56,84,105,44,5,7,11,21,5,56,1,0
919,105,7,0,7.0,6,1966,24,70,56,83,105,40,5,7,11,20,4,55,1,0
920,106,6,0,6.0,7,1973,26,70,56,82,104,40,5,7,11,20,4,56,1,0
921,106,6,0,6.0,2,1975,28,70,56,82,98,44,5,7,11,19,4,57,1,0
922,105,7,0,7.0,6,1981,30,70,56,82,95,45,5,7,11,19,4,55,1,0
923,106,6,0,6.0,4,1985,30,56,70,82,93,47,4,9,11,19,4,55,1,0
924,106,6,0,6.0,15,2000,6,84,70,82,91,45,6,9,11,18,5,55,1,2
925,104,8,0,8.0,2,2002,8,84,70,81,89,46,6,9,11,16,4,56,1,0
926,107,5,0,5.0,2,2004,9,84,70,81,88,46,6,9,11,18,5,56,1,0
927,106,6,0,6.0,14,2018,10,84,70,81,84,49,6,9,11,17,5,56,1,0
928,105,7,0,7.0,13,2031,11,84,70,81,84,48,6,9,11,17,5,55,1,0
929,105,7,0,7.0,2,2033,14,84,70,81,83,46,6,9,11,17,5,55,1,0
930,106,6,0,6.0,2,2035,15,56,98,81,78,50,4,13,11,16,5,54,1,0
931,106,6,0,6.0,4,2039,2,70,98,81,75,52,5,13,11,15,5,55,1,2
932,105,7,0,7.0,4,2043,7,70,70,105,72,54,5,9,14,14,6,55,1,0
933,104,8,0,8.0,4,2047,8,70,70,105,66,59,5,9,14,12,6,56,1,0
934,107,5,0,5.0,4,2051,15,70,70,105,63,55,5,9,14,13,6,57,1,0
935,106,6,0,6.0,10,2061,17,70,70,105,62,54,5,9,14,13,6,56,1,0
936,106,6,0,6.0,0,2061,21,70,70,105,59,53,5,9,14,12,6,57,1,0
937,109,3,0,3.0,4,2065,22,42,98,105,57,54,3,13,14,12,6,57,2,0
938,108,4,0,4.0,2,2067,2,64,98,105,55,54,5,13,14,12,6,56,1,2
939,107,5,0,5.0,5,2072,8,64,98,105,53,50,5,13,14,11,6,56,1,0
940,106,6,0,6.0,4,2076,11,64,98,105,50,50,5,13,14,10,6,56,1,0
941,106,6,0,6.0,2,2078,13,64,98,105,48,50,5,13,14,9,6,57,1,0
942,107,5,0,5.0,4,2082,15,64,98,105,44,52,5,13,14,9,6,57,1,0
943,106,6,0,6.0,6,2088,18,64,98,105,42,51,5,13,14,9,6,56,1,0
944,108,4,0,4.0,6,2094,19,36,126,105,40,52,3,16,14,8,6,57,2,0
945,107,5,0,5.0,4,2098,9,50,126,105,38,50,4,16,14,8,6,57,1,2
946,107,5,0,5.0,4,2102,9,50,98,132,36,53,4,13,17,8,7,56,1,0
947,107,5,0,5.0,4,2106,10,50,98,132,34,54,4,13,17,7,7,57,1,0
948,107,5,0,5.0,9,2115,15,50,98,132,32,51,4,13,17,7,7,56,1,0
949,107,5,0,5.0,5,2120,18,50,98,132,31,49,4,13,17,6,7,57,1,0
950,105,7,0,7.0,14,2134,25,50,98,132,27,46,4,13,17,6,6,56,1,0
951,106,6,0,6.0,10,2144,31,36,112,132,27,40,3,14,17,6,6,55,2,0
952,104,8,0,8.0,11,2155,6,64,112,132,24,40,5,14,17,5,6,55,1,2
953,105,7,0,7.0,3,2158,7,64,98,145,24,40,5,13,19,5,6,55,1,0
954,104,8,0,8.0,2,2160,10,64,98,145,23,38,5,13,19,5,6,54,1,0
955,103,9,0,9.0,3,2163,12,64,98,145,23,36,5,13,19,5,5,54,1,0
956,103,9,0,9.0,0,2163,14,64,98,145,21,36,5,13,19,5,5,54,1,0
957,104,8,0,8.0,4,2167,16,64,98,145,19,36,5,13,19,4,5,55,1,0
958,105,7,0,7.0,4,2171,19,42,120,145,16,36,3,15,19,4,5,55,2,0
959,104,8,0,8.0,0,2171,7,56,120,145,12,38,4,15,19,3,5,56,1,2
960,104,8,0,8.0,3,2174,11,56,92,168,10,41,4,12,21,3,7,55,1,0
961,104,8,0,8.0,0,2174,13,56,92,168,7,42,4,12,21,2,7,56,1,0
962,104,8,0,8.0,0,2174,15,56,92,168,3,44,4,12,21,1,7,56,1,0
963,103,9,0,9.0,0,2174,17,56,92,168,3,42,4,12,21,1,6,56,1,0
964,102,10,0,10.0,2,2176,20,56,92,168,2,40,4,12,21,1,5,56,1,0
965,105,7,0,7.0,0,2176,22,42,106,168,1,39,3,14,21,1,5,57,2,0
966,105,7,0,7.0,6,2182,2,64,106,168,1,37,5,14,21,1,5,57,1,2
967,104,8,0,8.0,0,2182,3,64,78,191,1,41,5,10,24,1,5,57,1,0
968,104,8,0,8.0,0,2182,7,64,78,191,1,37,5,10,24,1,5,57,1,0
969,103,9,0,9.0,2,2184,7,64,78,191,1,37,5,10,24,1,5,56,1,0
970,103,9,0,9.0,0,2184,10,64,78,191,0,35,5,10,24,0,6,56,1,0
971,102,10,0,10.0,0,2184,11,64,78,191,0,34,5,10,24,0,5,56,1,0
972,104,8,0,8.0,0,2184,12,36,106,191,0,33,3,14,24,0,4,56,2,0
973,103,9,0,9.0,0,2184,0,48,106,191,0,33,4,14,24,0,4,56,1,2
974,104,8,0,8.0,0,2184,2,48,78,211,0,39,4,10,27,0,5,56,1,0
975,105,7,0,7.0,0,2184,4,48,78,209,2,37,4,10,27,1,5,56,1,0
976,105,7,0,7.0,2,2186,7,48,78,209,2,34,4,10,27,1,5,56,1,0
977,103,9,0,9.0,0,2186,11,48,78,206,5,30,4,10,26,1,4,56,1,0
978,104,8,0,8.0,0,2186,18,48,78,203,8,23,4,10,26,2,3,56,1,0
979,105,7,0,7.0,2,2188,21,34,92,203,8,20,3,12,26,2,3,55,2,0
980,102,10,0,10.0,0,2188,4,55,92,199,12,16,4,12,25,2,2,55,1,2
981,103,9,0,9.0,0,2188,4,55,78,212,13,16,4,10,27,3,2,55,1,0
982,103,9,0,9.0,0,2188,5,55,78,210,15,15,4,10,27,3,2,55,1,0
983,104,8,0,8.0,0,2188,6,55,78,209,16,14,4,10,27,4,2,55,1,0
984,103,9,0,9.0,0,2188,6,55,78,207,18,14,4,10,26,4,2,55,1,0
985,103,9,0,9.0,0,2188,11,55,78,205,20,9,4,10,26,4,2,55,1,0
986,107,5,0,5.0,2,2190,11,33,100,203,22,9,3,13,26,5,2,55,2,0
987,104,8,0,8.0,2,2192,0,44,100,200,25,9,4,13,25,5,2,54,1,2
988,105,7,0,7.0,0,2192,1,44,78,212,29,14,4,10,27,6,2,54,1,0
989,105,7,0,7.0,0,2192,1,44,78,209,32,14,4,10,27,6,2,54,1,0
990,105,7,0,7.0,0,2192,1,44,78,206,35,14,4,10,26,7,2,54,1,0
991,106,6,0,6.0,0,2192,1,44,78,204,37,14,4,10,26,8,2,54,1,0
992,105,7,0,7.0,0,2192,9,44,78,203,38,6,4,10,26,8,1,54,1,0
993,107,5,0,5.0,2,2194,9,32,90,198,43,6,3,12,25,9,1,54,2,0
994,106,6,0,6.0,2,2196,0,41,90,195,46,6,3,12,25,9,1,54,2,2
995,105,7,0,7.0,2,2198,0,41,76,201,51,9,3,10,26,10,1,53,2,0
996,104,8,0,8.0,0,2198,0,41,76,199,53,9,3,10,25,10,1,53,2,0
997,105,7,0,7.0,0,2198,0,41,76,197,55,9,3,10,25,11,1,53,2,0
998,105,7,0,7.0,0,2198,0,41,76,193,59,9,3,10,25,11,1,53,2,0
999,105,7,0,7.0,0,2198,0,41,76,187,65,9,3,10,24,12,1,53,2,0
1000,107,5,0,5.0,3,2201,0,20,97,182,70,9,2,13,23,13,1,53,2,0
1001,107,5,0,5.0,0,2201,0,20,97,182,70,9,2,13,23,13,1,53,2,2
1002,108,4,0,4.0,2,2203,0,20,69,201,73,15,2,9,26,14,2,53,2,0
1003,107,5,0,5.0,0,2203,0,20,69,199,75,15,2,9,25,14,2,53,2,0
1004,107,5,0,5.0,0,2203,0,20,69,198,76,15,2,9,25,14,2,53,2,0
1005,107,5,0,5.0,2,2205,0,20,69,196,78,15,2,9,25,15,2,52,2,0
1006,107,5,0,5.0,0,2205,6,20,69,196,78,9,2,9,25,15,1,52,2,0
1007,108,4,0,4.0,3,2208,6,9,80,195,79,9,1,10,25,16,1,52,2,0
1008,108,4,0,4.0,0,2208,6,9,80,194,80,9,1,10,25,16,1,52,2,1
1009,108,4,0,4.0,0,2208,6,9,66,207,81,9,1,9,26,16,1,52,2,0
1010,108,4,0,4.0,0,2208,6,9,66,207,81,9,1,9,26,16,1,52,2,0
1011,108,4,0,4.0,0,2208,6,9,66,207,81,9,1,9,26,16,1,52,2,0
1012,108,4,0,4.0,3,2211,6,9,66,207,81,9,1,9,26,16,1,52,2,0
1013,108,4,0,4.0,2,2213,9,9,66,207,81,6,1,9,26,16,1,52,2,0
1014,107,5,0,5.0,2,2215,9,0,75,207,81,6,0,10,26,16,1,51,2,0
1015,107,5,0,5.0,0,2215,0,9,75,207,81,6,1,10,26,16,1,51,2,0
1016,107,5,0,5.0,0,2215,0,9,53,224,81,11,1,7,28,16,2,51,2,0
1017,107,5,0,5.0,0,2215,0,9,53,224,81,11,1,7,28,16,2,51,2,0
1018,107,5,0,5.0,0,2215,0,9,53,224,81,11,1,7,28,16,2,51,2,0
1019,107,5,0,5.0,0,2215,0,9,53,224,81,11,1,7,28,16,2,51,2,0
1020,108,4,0,4.0,0,2215,6,9,53,224,79,7,1,7,28,15,2,52,2,0
1021,108,4,0,4.0,0,2215,6,9,53,224,79,7,1,7,28,15,2,52,2,0
1022,107,5,0,5.0,0,2215,6,9,53,224,76,10,1,7,28,14,2,52,2,1
1023,108,4,0,4.0,0,2215,6,9,41,235,73,14,1,6,30,13,2,53,2,0
1024,108,4,0,4.0,0,2215,6,9,41,235,73,14,1,6,30,13,2,53,2,0
1025,107,5,0,5.0,0,2215,6,9,41,235,69,18,1,6,30,12,2,53,2,0
1026,108,4,0,4.0,0,2215,6,9,41,235,68,19,1,6,30,13,2,53,2,0
1027,110,2,0,2.0,0,2215,6,9,41,235,66,21,1,6,30,13,3,54,2,0
1028,112,0,0,0.0,0,2215,6,9,41,235,65,22,1,6,30,13,4,55,2,0
1029,111,1,0,1.0,0,2215,6,9,41,235,63,24,1,6,30,12,4,55,2,1
1030,110,2,0,2.0,0,2215,6,9,20,253,61,29,1,3,32,11,5,55,2,0
1031,111,1,0,1.0,0,2215,6,9,20,253,59,31,1,3,32,11,5,56,2,0
1032,110,2,0,2.0,0,2215,6,9,20,253,56,34,1,3,32,10,5,56,2,0
1033,110,2,0,2.0,0,2215,6,9,20,253,52,38,1,3,32,9,5,57,2,0
1034,110,2,0,2.0,0,2215,11,9,20,253,49,36,1,3,32,9,5,57,2,0
1035,111,1,0,1.0,0,2215,11,0,29,248,51,39,0,4,31,10,5,58,2,0
1036,114,0,2,6.0,2,2217,11,0,29,246,51,41,0,4,31,11,6,59,2,0
1037,111,1,0,1.0,2,2219,11,0,18,254,53,42,0,3,32,10,6,57,2,0
1038,111,1,0,1.0,0,2219,13,0,18,254,48,45,0,3,32,9,6,58,2,0
1039,112,0,0,0.0,0,2219,13,0,18,250,49,48,0,3,32,10,6,58,2,0
1040,111,1,0,1.0,5,2224,16,0,18,249,45,50,0,3,32,8,6,58,2,0
1041,110,2,0,2.0,7,2231,20,0,18,247,45,48,0,3,31,8,6,58,2,0
1042,110,2,0,2.0,6,2237,20,0,18,246,44,50,0,3,31,8,6,58,2,0
1043,112,0,0,0.0,7,2244,10,14,18,244,42,50,1,3,31,9,6,59,2,0
1044,113,0,1,3.0,3,2247,11,14,9,250,38,56,1,2,32,8,7,60,2,0
1045,112,0,0,0.0,4,2251,13,14,9,249,34,59,1,2,32,6,7,61,2,0
1046,110,2,0,2.0,2,2253,14,14,9,246,37,58,1,2,31,7,7,59,2,0
1047,113,0,1,3.0,2,2255,16,14,9,242,38,59,1,2,31,7,8,60,2,0
1048,110,2,0,2.0,6,2261,21,14,9,241,37,56,1,2,31,7,6,59,2,0
1049,108,4,0,4.0,13,2274,23,14,9,239,38,55,1,2,30,7,6,58,2,0
1050,109,3,0,3.0,2,2276,3,37,9,237,38,54,3,2,30,7,6,58,2,1
1051,110,2,0,2.0,4,2280,7,37,9,237,38,50,3,2,30,7,6,59,2,0
1052,111,1,0,1.0,3,2283,10,37,9,237,37,48,3,2,30,7,6,60,2,0
1053,112,0,0,0.0,6,2289,13,37,9,235,38,46,3,2,30,8,6,60,2,0
1054,108,4,0,4.0,9,2298,15,37,9,233,39,45,3,2,30,7,5,57,2,0
1055,107,5,0,5.0,2,2300,16,37,9,231,41,44,3,2,29,7,5,57,2,0
1056,106,6,0,6.0,6,2306,21,37,9,227,45,39,3,2,29,8,4,56,2,0
1057,106,6,0,6.0,2,2308,3,58,9,224,48,36,5,2,28,9,4,56,1,2
1058,106,6,0,6.0,2,2310,8,58,9,221,51,31,5,2,28,9,4,56,1,0
1059,107,5,0,5.0,7,2317,10,58,9,221,51,29,5,2,28,9,4,57,1,0
1060,108,4,0,4.0,2,2319,12,58,9,218,54,27,5,2,28,10,4,57,1,0
1061,110,2,0,2.0,2,2321,16,58,9,217,55,23,5,2,28,11,4,57,1,0
1062,106,6,0,6.0,3,2324,23,58,9,211,61,16,5,2,27,12,2,55,1,0
1063,104,8,0,8.0,9,2333,28,44,23,209,63,11,4,3,27,12,1,54,1,0
1064,102,10,0,10.0,7,2340,0,72,23,208,64,11,6,3,26,12,1,53,1,2
1065,104,8,0,8.0,4,2344,3,72,14,213,65,11,6,2,27,12,2,53,1,0
1066,104,8,0,8.0,2,2346,5,72,14,208,70,9,6,2,26,13,2,53,1,0
1067,106,6,0,6.0,5,2351,6,72,14,204,74,8,6,2,26,14,2,54,1,0
1068,106,6,0,6.0,3,2354,8,72,14,204,74,6,6,2,26,14,2,54,1,0
1069,106,6,0,6.0,3,2357,8,72,14,200,78,6,6,2,25,15,2,54,1,0
1070,105,7,0,7.0,8,2365,9,49,37,199,79,5,4,5,25,15,2,52,1,0
1071,106,6,0,6.0,2,2367,1,58,37,193,85,4,5,5,25,16,2,51,1,2
1072,104,8,0,8.0,6,2373,2,58,37,188,90,3,5,5,24,17,1,50,1,0
1073,104,8,0,8.0,0,2373,2,58,37,184,94,3,5,5,23,18,1,50,1,0
1074,104,8,0,8.0,10,2383,2,58,37,180,98,3,5,5,23,18,1,50,1,0
1075,106,6,0,6.0,4,2387,2,58,37,177,101,3,5,5,23,19,1,51,1,0
1076,105,7,0,7.0,0,2387,2,58,37,175,103,3,5,5,22,19,1,51,1,0
1077,108,4,0,4.0,5,2392,2,37,58,174,104,3,3,8,22,20,1,51,2,0
1078,106,6,0,6.0,4,2396,2,37,58,172,106,3,3,8,22,20,1,49,2,2
1079,105,7,0,7.0,2,2398,2,37,58,171,107,3,3,8,22,20,1,48,2,0
1080,107,5,0,5.0,0,2398,2,37,58,167,106,8,3,8,21,21,2,49,2,0
1081,109,3,0,3.0,0,2398,2,37,58,162,109,10,3,8,21,22,2,50,2,0
1082,107,5,0,5.0,0,2398,2,37,58,158,110,13,3,8,20,21,2,50,2,0
1083,106,6,0,6.0,2,2400,5,37,58,154,114,10,3,8,20,21,1,50,2,0
1084,108,4,0,4.0,5,2405,5,9,86,152,112,14,1,11,19,21,1,52,2,0
1085,110,2,0,2.0,6,2411,5,9,86,149,114,15,1,11,19,22,2,52,2,1
1086,107,5,0,5.0,2,2413,5,9,86,145,116,17,1,11,19,21,2,50,2,0
1087,107,5,0,5.0,7,2420,5,9,86,140,120,18,1,11,18,22,2,50,2,0
1088,109,3,0,3.0,6,2426,5,9,86,137,121,20,1,11,18,23,3,50,2,0
1089,108,4,0,4.0,0,2426,5,9,86,134,122,22,1,11,17,23,3,50,2,0
1090,108,4,0,4.0,0,2426,5,9,86,133,122,23,1,11,17,23,3,50,2,0
1091,109,3,0,3.0,0,2426,5,0,95,131,121,26,0,12,17,23,3,51,2,0
1092,108,4,0,4.0,15,2441,5,0,95,130,118,30,0,12,17,22,3,51,2,0
1093,110,2,0,2.0,7,2448,5,0,81,138,119,35,0,11,18,23,4,51,2,0
1094,108,4,0,4.0,4,2452,5,0,81,136,119,37,0,11,17,22,5,50,2,0
1095,108,4,0,4.0,9,2461,5,0,81,136,117,39,0,11,17,22,5,50,2,0
1096,109,3,0,3.0,6,2467,5,0,81,135,118,39,0,11,17,22,5,51,2,0
1097,108,4,0,4.0,6,2473,5,0,81,134,119,39,0,11,17,22,5,50,2,0
1098,108,4,0,4.0,8,2481,10,0,81,134,117,36,0,11,17,22,6,49,2,0
1099,108,4,0,4.0,0,2481,2,10,81,130,119,36,1,11,17,22,5,49,2,0
1100,108,4,0,4.0,6,2487,5,10,58,146,121,38,1,8,19,23,5,49,2,0
1101,107,5,0,5.0,11,2498,5,10,58,144,119,42,1,8,18,22,5,50,2,0
1102,105,7,0,7.0,5,2503,9,10,58,141,119,41,1,8,18,22,5,48,2,0
1103,106,6,0,6.0,4,2507,10,10,58,139,118,43,1,8,18,22,5,49,2,0
1104,108,4,0,4.0,5,2512,12,10,58,137,120,41,1,8,18,22,6,50,2,0
1105,106,6,0,6.0,0,2512,13,10,58,136,118,43,1,8,17,22,5,50,2,0
1106,109,3,0,3.0,8,2520,2,23,58,135,118,42,2,8,17,23,6,50,2,1
1107,104,8,0,8.0,4,2524,4,23,37,150,113,51,2,5,19,21,6,48,2,0
1108,107,5,0,5.0,2,2526,5,23,37,147,114,52,2,5,19,22,6,50,2,0
1109,106,6,0,6.0,2,2528,8,23,37,145,115,50,2,5,19,21,6,50,2,0
1110,105,7,0,7.0,2,2530,12,23,37,141,118,47,2,5,18,22,6,49,2,0
1111,106,6,0,6.0,5,2535,17,23,37,139,115,47,2,5,18,22,5,50,2,0
1112,106,6,0,6.0,2,2537,19,23,37,137,113,49,2,5,18,21,6,50,2,0
1113,106,6,0,6.0,2,2539,7,37,37,132,118,47,3,5,17,22,5,51,2,2
1114,108,4,0,4.0,11,2550,7,37,9,154,115,56,3,2,20,23,7,50,2,0
1115,106,6,0,6.0,2,2552,7,37,9,149,119,57,3,2,19,23,7,49,2,0
1116,106,6,0,6.0,15,2567,9,37,9,148,114,61,3,2,19,22,7,50,2,0
1117,103,9,0,9.0,4,2571,11,37,9,144,113,64,3,2,18,20,7,50,2,0
1118,105,7,0,7.0,8,2579,16,37,9,141,112,63,3,2,18,22,6,50,2,0
1119,105,7,0,7.0,2,2581,20,27,19,140,109,63,2,3,18,22,6,50,2,0
1120,104,8,0,8.0,4,2585,9,41,19,139,107,63,3,3,18,19,7,51,2,2
1121,104,8,0,8.0,12,2597,12,41,10,142,108,65,3,2,18,20,7,51,2,0
1122,106,6,0,6.0,7,2604,12,41,10,141,108,66,3,2,18,21,8,51,2,0
1123,106,6,0,6.0,4,2608,15,41,10,139,108,65,3,2,18,21,8,50,2,0
1124,105,7,0,7.0,4,2612,16,41,10,138,108,65,3,2,18,21,7,50,2,0
1125,101,11,0,11.0,7,2619,27,41,10,135,107,58,3,2,17,19,6,50,2,0
1126,104,8,0,8.0,1,2620,29,28,23,132,105,61,2,3,17,21,6,50,2,0
1127,103,9,0,9.0,8,2628,2,56,23,128,105,64,4,3,16,22,6,50,1,2
1128,102,10,0,10.0,0,2628,3,56,23,125,104,67,4,3,16,19,7,51,1,0
1129,102,10,0,10.0,2,2630,8,56,23,120,107,64,4,3,15,20,6,52,1,0
1130,103,9,0,9.0,10,2640,12,56,23,119,105,63,4,3,15,20,7,52,1,0
1131,102,10,0,10.0,7,2647,12,56,23,118,102,67,4,3,15,19,7,52,1,0
1132,101,11,0,11.0,8,2655,21,56,23,115,100,63,4,3,15,19,6,51,1,0
1133,102,10,0,10.0,14,2669,22,42,37,113,99,65,3,5,15,18,6,51,2,0
1134,104,8,0,8.0,6,2675,6,64,37,113,96,62,5,5,15,19,7,51,1,2
1135,104,8,0,8.0,3,2678,11,64,37,113,95,58,5,5,15,19,7,51,1,0
1136,101,11,0,11.0,6,2684,15,64,37,112,94,56,5,5,14,17,6,51,1,0
1137,102,10,0,10.0,4,2688,19,64,37,112,93,53,5,5,14,18,6,51,1,0
1138,103,9,0,9.0,5,2693,22,64,37,110,93,52,5,5,14,18,6,52,1,0
1139,100,12,0,12.0,4,2697,27,64,37,108,93,49,5,5,14,17,5,51,1,0
1140,100,12,0,12.0,7,2704,28,50,51,107,94,48,4,7,14,17,5,50,1,0
1141,102,10,0,10.0,4,2708,2,78,51,106,94,47,6,7,14,18,5,50,1,2
1142,103,9,0,9.0,7,2715,3,78,51,105,94,47,6,7,14,19,5,50,1,0
1143,102,10,0,10.0,3,2718,7,78,51,104,95,43,6,7,13,19,5,50,1,0
1144,99,13,0,13.0,5,2723,12,78,51,102,93,42,6,7,13,17,4,50,1,0
